계산방식,전략id,신호종목,실행상품코드,방향,진입ma,청산ma,추세ma,거래수,정상청산수,마감1519청산수,최대동시open,승률_pct,평균순수익률_pct,중앙순수익률_pct,평균보유분,최악거래_pct,최고거래_pct,누적복리손익,최종복리자본,누적복리수익률_pct,mdd_pct
KRX_CONTINUOUS_AFTERNOON,DS004175,삼성전자,0193L0,SHORT,3/30,10/30,30,60,39,21,2,33.33,-0.2901,-0.4652,19.30,-2.8033,4.9865,-164958,835042,-16.4958,-22.0003
KRX_CONTINUOUS_AFTERNOON,DS004724,SK하이닉스,0197X0,SHORT,10/30,20/30,5,68,45,23,2,39.71,-0.2445,-0.2683,23.15,-6.7901,6.1305,-165036,834964,-16.5036,-22.5015
KRX_CONTINUOUS_AFTERNOON,DS002204,삼성전자,0193L0,SHORT,10/20,5/20,5,87,69,18,2,39.08,-0.1958,-0.2846,17.49,-6.0109,8.4022,-165058,834942,-16.5058,-21.4320
KRX_CONTINUOUS_AFTERNOON,DS000262,SK하이닉스,0197X0,SHORT,10/20,3/5,20,67,65,2,1,32.84,-0.2655,-0.3980,5.10,-2.2175,2.2445,-165083,834917,-16.5083,-17.5081
KRX_CONTINUOUS_AFTERNOON,DS003357,삼성전자,0193L0,SHORT,20/30,3/30,10,58,41,17,2,32.76,-0.3033,-0.4467,19.21,-2.3823,5.7797,-165197,834803,-16.5197,-17.2139
KRX_CONTINUOUS_AFTERNOON,DS003273,SK하이닉스,0193T0,LONG,10/30,3/30,10,91,66,25,2,29.67,-0.1783,-0.6354,14.97,-3.7543,8.4957,-165497,834503,-16.5497,-24.4791
KRX_CONTINUOUS_AFTERNOON,DS004004,SK하이닉스,0197X0,SHORT,3/20,10/30,5,165,104,61,5,40.00,-0.0673,-0.2000,22.93,-7.3660,10.7885,-165575,834425,-16.5575,-26.6566
KRX_CONTINUOUS_AFTERNOON,DS002719,삼성전자,0193W0,LONG,3/30,10/20,NONE,140,98,42,3,34.29,-0.1120,-0.2957,16.61,-5.1819,6.3641,-165599,834401,-16.5599,-19.6348
KRX_CONTINUOUS_AFTERNOON,DS004255,삼성전자,0193W0,LONG,10/30,10/30,NONE,87,56,31,2,25.29,-0.1935,-0.5171,17.85,-3.8390,6.5107,-165652,834348,-16.5652,-20.1698
KRX_CONTINUOUS_AFTERNOON,DS002675,삼성전자,0193W0,LONG,10/20,10/20,30,63,44,19,2,26.98,-0.2785,-0.5547,14.59,-4.0112,4.9805,-165740,834260,-16.5740,-21.6089
KRX_CONTINUOUS_AFTERNOON,DS004256,삼성전자,0193W0,LONG,10/30,10/30,5,59,38,21,1,23.73,-0.2908,-0.6637,19.71,-3.8390,6.5107,-165777,834223,-16.5777,-22.0372
KRX_CONTINUOUS_AFTERNOON,DS000787,SK하이닉스,0197X0,SHORT,3/30,3/10,NONE,145,126,19,3,37.24,-0.1126,-0.2970,9.54,-8.4114,7.5444,-166004,833996,-16.6004,-22.2199
KRX_CONTINUOUS_AFTERNOON,DS002768,삼성전자,0193W0,LONG,5/30,10/20,5,110,76,34,2,32.73,-0.1490,-0.4144,16.97,-5.4456,6.2549,-166037,833963,-16.6037,-19.2424
KRX_CONTINUOUS_AFTERNOON,DS000647,SK하이닉스,0197X0,SHORT,3/20,3/10,30,106,88,18,3,33.96,-0.1608,-0.2788,8.75,-2.9380,7.4988,-166055,833945,-16.6055,-24.2970
KRX_CONTINUOUS_AFTERNOON,DS000884,SK하이닉스,0197X0,SHORT,10/30,3/10,5,68,63,5,1,39.71,-0.2583,-0.2842,9.57,-3.1592,3.6874,-166068,833932,-16.6068,-21.9620
KRX_CONTINUOUS_AFTERNOON,DS003622,SK하이닉스,0197X0,SHORT,10/20,5/30,20,67,45,22,3,34.33,-0.2543,-0.4953,18.91,-4.9941,6.0735,-166093,833907,-16.6093,-19.4987
KRX_CONTINUOUS_AFTERNOON,DS000132,삼성전자,0193W0,LONG,5/10,3/5,50,125,112,13,2,25.60,-0.1399,-0.2788,5.18,-2.3700,7.2702,-166105,833895,-16.6105,-23.7837
KRX_CONTINUOUS_AFTERNOON,DS002326,SK하이닉스,0197X0,SHORT,10/30,5/20,20,68,55,13,1,41.18,-0.2538,-0.6194,15.87,-3.9485,6.1305,-166394,833606,-16.6394,-20.5082
KRX_CONTINUOUS_AFTERNOON,DS004245,SK하이닉스,0197X0,SHORT,10/30,10/30,10,87,61,26,1,32.18,-0.1871,-0.6192,20.70,-5.5671,11.9784,-166502,833498,-16.6502,-20.4059
KRX_CONTINUOUS_AFTERNOON,DS000789,SK하이닉스,0197X0,SHORT,3/30,3/10,10,113,96,17,2,38.05,-0.1508,-0.2411,9.80,-8.4114,3.7481,-166511,833489,-16.6511,-18.7512
KRX_CONTINUOUS_AFTERNOON,DS003431,SK하이닉스,0197X0,SHORT,3/10,5/30,30,137,95,42,5,31.39,-0.1027,-0.5435,16.62,-3.6848,10.7183,-166592,833408,-16.6592,-21.7577
KRX_CONTINUOUS_AFTERNOON,DS000804,삼성전자,0193W0,LONG,3/30,3/10,50,63,56,7,2,30.16,-0.2828,-0.3764,7.32,-2.2519,4.1833,-166708,833292,-16.6708,-17.0669
KRX_CONTINUOUS_AFTERNOON,DS000909,삼성전자,0193L0,SHORT,10/30,3/10,10,79,73,6,2,32.91,-0.2276,-0.2379,8.70,-2.3401,1.7757,-166859,833141,-16.6859,-18.8155
KRX_CONTINUOUS_AFTERNOON,DS003200,삼성전자,0193W0,LONG,3/30,3/30,5,122,96,26,1,29.51,-0.1386,-0.4905,12.75,-2.4411,6.2870,-166907,833093,-16.6907,-21.1747
KRX_CONTINUOUS_AFTERNOON,DS003395,삼성전자,0193W0,LONG,3/5,5/30,30,235,163,72,7,33.19,-0.0471,-0.3264,18.73,-4.7590,5.1364,-167234,832766,-16.7234,-48.2877
KRX_CONTINUOUS_AFTERNOON,DS002063,삼성전자,0193L0,SHORT,5/10,5/20,30,137,106,31,5,36.50,-0.1015,-0.3570,16.28,-6.6151,8.4022,-167262,832738,-16.7262,-33.5240
KRX_CONTINUOUS_AFTERNOON,DS001103,삼성전자,0193L0,SHORT,5/10,5/10,30,137,117,20,2,32.85,-0.1231,-0.2720,9.26,-2.2656,6.4258,-167425,832575,-16.7425,-23.7859
KRX_CONTINUOUS_AFTERNOON,DS003187,SK하이닉스,0197X0,SHORT,3/30,3/30,NONE,145,113,32,1,32.41,-0.1138,-0.4247,13.97,-3.7470,9.0256,-168072,831928,-16.8072,-19.4996
KRX_CONTINUOUS_AFTERNOON,DS002566,SK하이닉스,0197X0,SHORT,3/20,10/20,20,106,80,26,3,33.02,-0.1541,-0.3033,14.05,-4.4319,10.7983,-168119,831881,-16.8119,-19.3675
KRX_CONTINUOUS_AFTERNOON,DS003264,삼성전자,0193L0,SHORT,5/30,3/30,50,65,50,15,1,30.77,-0.2751,-0.5161,14.23,-2.7333,4.9865,-168200,831800,-16.8200,-18.9230
KRX_CONTINUOUS_AFTERNOON,DS001727,삼성전자,0193L0,SHORT,10/20,3/20,30,64,56,8,2,32.81,-0.2770,-0.3795,15.00,-5.8589,7.6341,-168838,831162,-16.8838,-20.8047
KRX_CONTINUOUS_AFTERNOON,DS001128,SK하이닉스,0197X0,SHORT,3/20,5/10,50,118,96,22,3,34.75,-0.1438,-0.3058,9.42,-3.1659,8.2179,-168858,831142,-16.8858,-28.2479
KRX_CONTINUOUS_AFTERNOON,DS003204,삼성전자,0193W0,LONG,3/30,3/30,50,63,48,15,1,25.40,-0.2850,-0.5162,11.49,-2.2519,5.3151,-169258,830742,-16.9258,-22.3291
KRX_CONTINUOUS_AFTERNOON,DS001413,SK하이닉스,0197X0,SHORT,20/30,5/10,10,71,66,5,2,36.62,-0.2517,-0.2485,8.82,-3.3472,6.3696,-169278,830722,-16.9278,-20.9030
KRX_CONTINUOUS_AFTERNOON,DS003060,삼성전자,0193W0,LONG,3/20,3/30,50,89,65,24,4,28.09,-0.1976,-0.4795,14.20,-2.6665,5.4790,-169369,830631,-16.9369,-24.8312
KRX_CONTINUOUS_AFTERNOON,DS004294,SK하이닉스,0197X0,SHORT,20/30,10/30,20,84,57,27,4,35.71,-0.1724,-0.4752,22.99,-4.8613,10.9772,-169450,830550,-16.9450,-23.2242
KRX_CONTINUOUS_AFTERNOON,DS000347,SK하이닉스,0193T0,LONG,5/30,3/5,30,49,45,4,2,34.69,-0.3709,-0.4182,5.12,-3.0160,5.3457,-169599,830401,-16.9599,-20.1245
KRX_CONTINUOUS_AFTERNOON,DS001219,SK하이닉스,0197X0,SHORT,10/20,5/10,NONE,133,118,15,2,38.35,-0.1300,-0.2448,9.58,-2.8531,8.1721,-169751,830249,-16.9751,-23.4886
KRX_CONTINUOUS_AFTERNOON,DS000526,삼성전자,0193L0,SHORT,3/5,3/10,20,257,227,30,6,31.52,-0.0542,-0.2954,9.73,-3.0155,6.7095,-169766,830234,-16.9766,-32.0592
KRX_CONTINUOUS_AFTERNOON,DS000728,SK하이닉스,0193T0,LONG,10/20,3/10,5,92,80,12,2,28.26,-0.1916,-0.5236,8.64,-3.3127,6.2656,-169936,830064,-16.9936,-18.9387
KRX_CONTINUOUS_AFTERNOON,DS000887,SK하이닉스,0197X0,SHORT,10/30,3/10,30,44,39,5,2,34.09,-0.4150,-0.3771,8.59,-3.1592,2.3608,-169979,830021,-16.9979,-17.4215
KRX_CONTINUOUS_AFTERNOON,DS003189,SK하이닉스,0197X0,SHORT,3/30,3/30,10,113,85,28,1,32.74,-0.1537,-0.4128,14.27,-3.7470,6.4738,-170003,829997,-17.0003,-18.6426
KRX_CONTINUOUS_AFTERNOON,DS000129,삼성전자,0193W0,LONG,5/10,3/5,10,128,116,12,2,31.25,-0.1411,-0.2234,5.09,-2.3700,4.0644,-170441,829559,-17.0441,-22.9089
KRX_CONTINUOUS_AFTERNOON,DS003164,삼성전자,0193L0,SHORT,10/20,3/30,5,87,65,22,3,39.08,-0.2035,-0.3743,19.15,-3.7095,8.0181,-170456,829544,-17.0456,-19.9460
KRX_CONTINUOUS_AFTERNOON,DS004091,SK하이닉스,0193T0,LONG,10/20,10/30,30,63,39,24,2,38.10,-0.2745,-0.5471,19.32,-4.7680,6.5026,-170538,829462,-17.0538,-28.1491
KRX_CONTINUOUS_AFTERNOON,DS001522,삼성전자,0193W0,LONG,3/10,3/20,20,132,116,16,3,31.82,-0.1322,-0.3511,12.77,-3.1112,6.1550,-170543,829457,-17.0543,-33.1244
KRX_CONTINUOUS_AFTERNOON,DS000215,SK하이닉스,0197X0,SHORT,5/20,3/5,30,84,74,10,2,28.57,-0.2187,-0.2366,4.70,-3.6804,2.4217,-170721,829279,-17.0721,-19.4930
KRX_CONTINUOUS_AFTERNOON,DS000333,삼성전자,0193L0,SHORT,3/30,3/5,10,94,87,7,2,37.23,-0.1957,-0.2085,4.96,-4.9474,2.0894,-171220,828780,-17.1220,-18.1148
KRX_CONTINUOUS_AFTERNOON,DS001831,SK하이닉스,0193T0,LONG,10/30,3/20,NONE,93,73,20,2,30.11,-0.1858,-0.5054,12.27,-3.7543,8.0396,-171447,828553,-17.1447,-25.9401
KRX_CONTINUOUS_AFTERNOON,DS000743,SK하이닉스,0197X0,SHORT,10/20,3/10,30,75,63,12,2,37.33,-0.2414,-0.2000,9.21,-4.3815,7.4533,-171602,828398,-17.1602,-20.6721
KRX_CONTINUOUS_AFTERNOON,DS004078,삼성전자,0193L0,SHORT,5/20,10/30,20,71,44,27,2,42.25,-0.2186,-0.3288,23.37,-17.9700,8.0919,-171749,828251,-17.1749,-24.2609
KRX_CONTINUOUS_AFTERNOON,DS001833,SK하이닉스,0193T0,LONG,10/30,3/20,10,91,72,19,2,29.67,-0.1903,-0.5367,12.36,-3.7543,8.0396,-171751,828249,-17.1751,-25.9674
KRX_CONTINUOUS_AFTERNOON,DS001222,SK하이닉스,0197X0,SHORT,10/20,5/10,20,67,62,5,2,35.82,-0.2739,-0.4073,10.01,-2.8531,3.1193,-171804,828196,-17.1804,-18.5307
KRX_CONTINUOUS_AFTERNOON,DS004498,삼성전자,0193W0,LONG,3/20,20/30,20,85,55,30,4,41.18,-0.1990,-0.2370,20.88,-7.7381,5.4434,-171954,828046,-17.1954,-25.2054
KRX_CONTINUOUS_AFTERNOON,DS002266,SK하이닉스,0193T0,LONG,5/30,5/20,20,75,61,14,2,33.33,-0.2295,-0.5972,14.28,-5.3761,6.0569,-171973,828027,-17.1973,-24.2225
KRX_CONTINUOUS_AFTERNOON,DS001188,삼성전자,0193W0,LONG,5/20,5/10,50,64,54,10,2,28.13,-0.2884,-0.2847,8.14,-2.2875,3.4947,-172007,827993,-17.2007,-18.5908
KRX_CONTINUOUS_AFTERNOON,DS002832,삼성전자,0193L0,SHORT,10/30,10/20,50,49,37,12,2,28.57,-0.3773,-0.3681,16.12,-3.6427,2.6564,-172014,827986,-17.2014,-20.5970
KRX_CONTINUOUS_AFTERNOON,DS001739,SK하이닉스,0193T0,LONG,3/30,3/20,30,66,50,16,2,27.27,-0.2646,-0.5288,13.32,-3.6736,7.4596,-172038,827962,-17.2038,-21.8757
KRX_CONTINUOUS_AFTERNOON,DS001354,SK하이닉스,0193T0,LONG,10/30,5/10,20,71,63,8,2,28.17,-0.2539,-0.4753,9.34,-3.7543,5.4794,-172060,827940,-17.2060,-18.5211
KRX_CONTINUOUS_AFTERNOON,DS004788,삼성전자,0193W0,LONG,20/30,20/30,50,44,31,13,2,22.73,-0.4151,-0.5649,20.89,-3.6738,5.5431,-172083,827917,-17.2083,-21.4055
